预测时间,城市,预测AQI,预测PM25,预测PM10,预测O3,预测NO2,污染等级,预警颜色,预警提示
2026-03-25 06:00:00,临汾,56.6,33.8,46.6,94.8,25.0,良,黄色,无预警
2026-03-25 07:00:00,临汾,56.6,33.8,46.6,94.8,25.0,良,黄色,无预警
2026-03-25 08:00:00,临汾,56.6,33.8,46.6,94.8,25.0,良,黄色,无预警
2026-03-25 09:00:00,临汾,56.6,33.8,46.6,94.8,25.1,良,黄色,无预警
2026-03-25 10:00:00,临汾,56.6,33.8,46.6,94.8,25.1,良,黄色,无预警
2026-03-25 11:00:00,临汾,56.6,33.8,46.6,94.8,25.1,良,黄色,无预警
2026-03-25 12:00:00,临汾,56.6,33.8,46.6,94.8,25.1,良,黄色,无预警
2026-03-25 13:00:00,临汾,56.6,33.8,46.6,94.8,25.1,良,黄色,无预警
2026-03-25 14:00:00,临汾,56.6,33.8,46.6,94.8,25.1,良,黄色,无预警
2026-03-25 15:00:00,临汾,56.6,33.8,46.6,94.8,25.1,良,黄色,无预警
2026-03-25 16:00:00,临汾,56.7,33.8,46.6,94.8,25.0,良,黄色,无预警
2026-03-25 17:00:00,临汾,56.7,33.8,46.6,94.8,25.0,良,黄色,无预警
2026-03-25 18:00:00,临汾,56.7,33.8,46.7,94.8,25.0,良,黄色,无预警
2026-03-25 19:00:00,临汾,56.7,33.8,46.6,94.8,25.0,良,黄色,无预警
2026-03-25 20:00:00,临汾,56.7,33.8,46.6,94.8,25.0,良,黄色,无预警
2026-03-25 21:00:00,临汾,56.6,33.8,46.6,94.8,25.0,良,黄色,无预警
2026-03-25 22:00:00,临汾,56.6,33.8,46.6,94.8,25.0,良,黄色,无预警
2026-03-25 23:00:00,临汾,56.6,33.8,46.6,94.9,25.0,良,黄色,无预警
2026-03-25 00:00:00,临沂,56.4,33.8,47.1,94.4,24.8,良,黄色,无预警
2026-03-25 01:00:00,临沂,56.3,33.8,47.1,95.2,25.0,良,黄色,无预警
2026-03-25 02:00:00,临沂,56.3,33.8,47.1,95.2,25.0,良,黄色,无预警
2026-03-25 03:00:00,临沂,56.3,33.8,47.1,95.2,25.0,良,黄色,无预警
2026-03-25 04:00:00,临沂,56.3,33.8,47.1,95.2,25.0,良,黄色,无预警
2026-03-25 05:00:00,临沂,56.3,33.8,47.0,95.2,25.0,良,黄色,无预警
2026-03-25 06:00:00,临沂,56.3,33.8,47.0,95.2,25.0,良,黄色,无预警
2026-03-25 07:00:00,临沂,56.3,33.8,47.0,95.2,25.0,良,黄色,无预警
2026-03-25 08:00:00,临沂,56.3,33.8,47.0,95.2,25.0,良,黄色,无预警
2026-03-25 09:00:00,临沂,56.3,33.8,47.0,95.2,25.1,良,黄色,无预警
2026-03-25 10:00:00,临沂,56.3,33.8,47.0,95.2,25.1,良,黄色,无预警
2026-03-25 11:00:00,临沂,56.3,33.8,47.0,95.2,25.1,良,黄色,无预警
2026-03-25 12:00:00,临沂,56.3,33.8,47.0,95.2,25.1,良,黄色,无预警
2026-03-25 13:00:00,临沂,56.3,33.8,47.0,95.2,25.1,良,黄色,无预警
2026-03-25 14:00:00,临沂,56.3,33.8,47.1,95.2,25.1,良,黄色,无预警
2026-03-25 15:00:00,临沂,56.3,33.8,47.1,95.2,25.1,良,黄色,无预警
2026-03-25 16:00:00,临沂,56.4,33.8,47.1,95.2,25.0,良,黄色,无预警
2026-03-25 17:00:00,临沂,56.4,33.8,47.1,95.2,25.0,良,黄色,无预警
2026-03-25 18:00:00,临沂,56.4,33.8,47.2,95.2,25.0,良,黄色,无预警
2026-03-25 19:00:00,临沂,56.4,33.8,47.1,95.2,25.0,良,黄色,无预警
2026-03-25 20:00:00,临沂,56.4,33.8,47.1,95.2,25.0,良,黄色,无预警
2026-03-25 21:00:00,临沂,56.3,33.8,47.1,95.2,25.0,良,黄色,无预警
2026-03-25 22:00:00,临沂,56.3,33.8,47.1,95.2,25.0,良,黄色,无预警
2026-03-25 23:00:00,临沂,56.3,33.8,47.0,95.4,25.0,良,黄色,无预警
2026-03-25 00:00:00,临沧,66.3,39.4,54.5,95.4,24.9,良,黄色,无预警
2026-03-25 01:00:00,临沧,66.2,39.4,54.4,95.5,24.8,良,黄色,无预警
2026-03-25 02:00:00,临沧,66.2,39.4,54.4,95.0,25.0,良,黄色,无预警
2026-03-25 03:00:00,临沧,66.2,39.4,54.4,95.0,25.0,良,黄色,无预警
2026-03-25 04:00:00,临沧,66.2,39.4,54.4,95.0,25.0,良,黄色,无预警
2026-03-25 05:00:00,临沧,66.2,39.4,54.4,95.0,25.0,良,黄色,无预警
2026-03-25 06:00:00,临沧,66.2,39.4,54.4,94.7,25.1,良,黄色,无预警
2026-03-25 07:00:00,临沧,66.2,39.4,54.4,94.7,25.1,良,黄色,无预警
2026-03-25 08:00:00,临沧,66.2,39.4,54.4,94.7,25.1,良,黄色,无预警
2026-03-25 09:00:00,临沧,66.2,39.4,54.4,94.7,25.2,良,黄色,无预警
2026-03-25 10:00:00,临沧,66.2,39.4,54.4,94.7,25.2,良,黄色,无预警
2026-03-25 11:00:00,临沧,66.2,39.4,54.4,94.2,25.2,良,黄色,无预警
2026-03-25 12:00:00,临沧,66.2,39.4,54.4,94.2,25.2,良,黄色,无预警
2026-03-25 13:00:00,临沧,66.2,39.4,54.4,94.2,25.2,良,黄色,无预警
2026-03-25 14:00:00,临沧,66.2,39.4,54.4,94.7,25.2,良,黄色,无预警
2026-03-25 15:00:00,临沧,66.2,39.4,54.4,94.7,25.2,良,黄色,无预警
2026-03-25 16:00:00,临沧,66.2,39.4,54.4,94.7,25.1,良,黄色,无预警
2026-03-25 17:00:00,临沧,66.2,39.4,54.4,94.7,25.1,良,黄色,无预警
2026-03-25 18:00:00,临沧,66.3,39.4,54.5,94.7,25.1,良,黄色,无预警
2026-03-25 19:00:00,临沧,66.3,39.4,54.4,94.7,25.0,良,黄色,无预警
2026-03-25 20:00:00,临沧,66.3,39.4,54.4,94.7,25.0,良,黄色,无预警
2026-03-25 21:00:00,临沧,66.2,39.4,54.4,94.7,25.0,良,黄色,无预警
2026-03-25 22:00:00,临沧,66.2,39.4,54.4,94.7,25.0,良,黄色,无预警
2026-03-25 23:00:00,临沧,66.2,39.4,54.4,94.8,25.0,良,黄色,无预警
2026-03-25 00:00:00,丹东,52.9,30.8,42.7,95.1,25.0,良,黄色,无预警
2026-03-25 01:00:00,丹东,53.0,30.8,42.6,95.3,24.9,良,黄色,无预警
2026-03-25 02:00:00,丹东,53.0,30.8,42.6,95.1,25.0,良,黄色,无预警
2026-03-25 03:00:00,丹东,53.0,30.8,42.6,95.1,25.0,良,黄色,无预警
2026-03-25 04:00:00,丹东,53.0,30.8,42.6,95.1,25.0,良,黄色,无预警
2026-03-25 05:00:00,丹东,53.0,30.8,42.6,95.0,25.0,良,黄色,无预警
2026-03-25 06:00:00,丹东,53.0,30.8,42.6,95.0,25.0,良,黄色,无预警
2026-03-25 07:00:00,丹东,53.0,30.8,42.6,95.0,25.0,良,黄色,无预警
2026-03-25 08:00:00,丹东,53.0,30.8,42.6,95.0,25.0,良,黄色,无预警
2026-03-25 09:00:00,丹东,53.0,30.8,42.6,95.0,25.1,良,黄色,无预警
2026-03-25 10:00:00,丹东,53.0,30.8,42.6,95.0,25.1,良,黄色,无预警
2026-03-25 11:00:00,丹东,53.0,30.8,42.6,95.0,25.1,良,黄色,无预警
2026-03-25 12:00:00,丹东,53.0,30.8,42.6,95.0,25.1,良,黄色,无预警
2026-03-25 13:00:00,丹东,53.0,30.8,42.6,95.0,25.1,良,黄色,无预警
2026-03-25 14:00:00,丹东,53.0,30.8,42.6,95.0,25.1,良,黄色,无预警
2026-03-25 15:00:00,丹东,53.0,30.8,42.6,95.0,25.1,良,黄色,无预警
2026-03-25 16:00:00,丹东,53.1,30.8,42.6,95.0,25.0,良,黄色,无预警
2026-03-25 17:00:00,丹东,53.1,30.8,42.6,95.0,25.0,良,黄色,无预警
2026-03-25 18:00:00,丹东,53.1,30.8,42.7,95.0,25.0,良,黄色,无预警
2026-03-25 19:00:00,丹东,53.1,30.8,42.6,95.0,25.0,良,黄色,无预警
2026-03-25 20:00:00,丹东,53.1,30.8,42.6,95.0,25.0,良,黄色,无预警
2026-03-25 21:00:00,丹东,53.0,30.8,42.6,95.0,25.0,良,黄色,无预警
2026-03-25 22:00:00,丹东,53.0,30.8,42.6,95.0,25.0,良,黄色,无预警
2026-03-25 23:00:00,丹东,53.3,30.8,42.6,95.2,25.0,良,黄色,无预警
2026-03-25 00:00:00,丽水,61.5,36.9,51.4,94.2,25.0,良,黄色,无预警
2026-03-25 01:00:00,丽水,61.4,36.8,51.3,94.9,24.8,良,黄色,无预警
2026-03-25 02:00:00,丽水,61.5,36.8,51.2,94.7,25.0,良,黄色,无预警
2026-03-25 03:00:00,丽水,61.5,36.8,51.2,94.7,25.0,良,黄色,无预警
2026-03-25 04:00:00,丽水,61.5,36.8,51.2,94.7,25.0,良,黄色,无预警
2026-03-25 05:00:00,丽水,61.5,36.8,51.2,94.7,25.0,良,黄色,无预警
2026-03-25 06:00:00,丽水,61.5,36.8,51.2,94.7,25.0,良,黄色,无预警
2026-03-25 07:00:00,丽水,61.5,36.8,51.2,94.9,25.0,良,黄色,无预警
2026-03-25 08:00:00,丽水,61.5,36.8,51.2,94.9,25.0,良,黄色,无预警
2026-03-25 09:00:00,丽水,61.5,36.8,51.2,94.9,25.1,良,黄色,无预警
2026-03-25 10:00:00,丽水,61.5,36.8,51.2,94.9,25.1,良,黄色,无预警
2026-03-25 11:00:00,丽水,61.5,36.8,51.2,94.4,25.1,良,黄色,无预警
2026-03-25 12:00:00,丽水,61.5,36.8,51.2,94.4,25.1,良,黄色,无预警
2026-03-25 13:00:00,丽水,61.5,36.8,51.2,94.4,25.1,良,黄色,无预警
2026-03-25 14:00:00,丽水,61.5,36.8,51.2,94.9,25.1,良,黄色,无预警
2026-03-25 15:00:00,丽水,61.5,36.9,51.3,94.9,25.1,良,黄色,无预警
2026-03-25 16:00:00,丽水,61.5,36.9,51.3,94.9,25.0,良,黄色,无预警
2026-03-25 17:00:00,丽水,61.5,36.9,51.3,94.9,25.0,良,黄色,无预警
2026-03-25 18:00:00,丽水,61.5,36.9,51.3,94.9,25.0,良,黄色,无预警
2026-03-25 19:00:00,丽水,61.5,36.9,51.3,94.9,25.0,良,黄色,无预警
2026-03-25 20:00:00,丽水,61.5,36.9,51.3,94.9,25.0,良,黄色,无预警
2026-03-25 21:00:00,丽水,61.5,36.9,51.3,94.9,25.0,良,黄色,无预警
2026-03-25 22:00:00,丽水,61.5,36.8,51.2,94.9,25.0,良,黄色,无预警
2026-03-25 23:00:00,丽水,61.5,36.8,51.2,95.1,25.0,良,黄色,无预警
2026-03-25 00:00:00,丽江,61.7,37.3,51.0,95.7,24.8,良,黄色,无预警
2026-03-25 01:00:00,丽江,61.7,37.3,51.0,95.6,25.0,良,黄色,无预警
2026-03-25 02:00:00,丽江,61.7,37.3,51.0,95.2,25.0,良,黄色,无预警
2026-03-25 03:00:00,丽江,61.7,37.3,51.0,95.2,25.0,良,黄色,无预警
2026-03-25 04:00:00,丽江,61.7,37.3,51.0,95.2,25.0,良,黄色,无预警
2026-03-25 05:00:00,丽江,61.7,37.3,51.0,95.2,25.0,良,黄色,无预警
2026-03-25 06:00:00,丽江,61.7,37.3,51.0,95.5,25.0,良,黄色,无预警
2026-03-25 07:00:00,丽江,61.7,37.3,51.0,95.5,25.0,良,黄色,无预警
2026-03-25 08:00:00,丽江,61.7,37.3,51.0,95.5,25.0,良,黄色,无预警
2026-03-25 09:00:00,丽江,61.7,37.3,51.0,95.5,25.1,良,黄色,无预警
2026-03-25 10:00:00,丽江,61.7,37.3,51.0,95.5,25.1,良,黄色,无预警
2026-03-25 11:00:00,丽江,61.7,37.3,51.0,95.0,25.1,良,黄色,无预警
2026-03-25 12:00:00,丽江,61.7,37.3,51.0,95.0,25.1,良,黄色,无预警
2026-03-25 13:00:00,丽江,61.7,37.3,51.0,95.0,25.1,良,黄色,无预警
2026-03-25 14:00:00,丽江,61.7,37.3,51.0,95.5,25.1,良,黄色,无预警
2026-03-25 15:00:00,丽江,61.7,37.3,51.0,95.5,25.1,良,黄色,无预警
2026-03-25 16:00:00,丽江,61.8,37.3,51.0,95.5,25.0,良,黄色,无预警
2026-03-25 17:00:00,丽江,61.8,37.3,51.0,95.5,25.0,良,黄色,无预警
2026-03-25 18:00:00,丽江,61.8,37.3,51.1,95.5,25.0,良,黄色,无预警
2026-03-25 19:00:00,丽江,61.8,37.3,51.0,95.5,25.0,良,黄色,无预警
2026-03-25 20:00:00,丽江,61.8,37.3,51.0,95.5,25.0,良,黄色,无预警
2026-03-25 21:00:00,丽江,61.7,37.3,51.0,95.5,25.0,良,黄色,无预警
2026-03-25 22:00:00,丽江,61.7,37.3,51.0,95.5,25.0,良,黄色,无预警
2026-03-25 23:00:00,丽江,61.7,37.3,51.0,95.6,25.0,良,黄色,无预警
2026-03-25 00:00:00,乌兰察布,52.7,31.0,43.5,95.1,25.0,良,黄色,无预警
2026-03-25 01:00:00,乌兰察布,52.7,31.0,43.5,95.2,25.0,良,黄色,无预警
2026-03-25 02:00:00,乌兰察布,52.7,31.0,43.5,95.3,25.0,良,黄色,无预警
2026-03-25 03:00:00,乌兰察布,52.7,31.0,43.5,95.3,25.0,良,黄色,无预警
2026-03-25 04:00:00,乌兰察布,52.7,31.0,43.5,95.3,25.0,良,黄色,无预警
2026-03-25 05:00:00,乌兰察布,52.7,31.0,43.5,95.3,25.0,良,黄色,无预警
2026-03-25 06:00:00,乌兰察布,52.7,31.0,43.5,95.3,25.0,良,黄色,无预警
2026-03-25 07:00:00,乌兰察布,52.7,31.0,43.5,95.3,25.0,良,黄色,无预警
2026-03-25 08:00:00,乌兰察布,52.7,31.0,43.5,95.3,25.0,良,黄色,无预警
2026-03-25 09:00:00,乌兰察布,52.7,31.0,43.5,95.3,25.1,良,黄色,无预警
2026-03-25 10:00:00,乌兰察布,52.7,31.0,43.5,95.3,25.1,良,黄色,无预警
2026-03-25 11:00:00,乌兰察布,52.7,31.0,43.5,95.3,25.1,良,黄色,无预警
2026-03-25 12:00:00,乌兰察布,52.7,31.0,43.5,95.3,25.1,良,黄色,无预警
2026-03-25 13:00:00,乌兰察布,52.7,31.0,43.5,95.3,25.1,良,黄色,无预警
2026-03-25 14:00:00,乌兰察布,52.7,31.0,43.5,95.3,25.1,良,黄色,无预警
2026-03-25 15:00:00,乌兰察布,52.7,31.0,43.5,95.3,25.1,良,黄色,无预警
2026-03-25 16:00:00,乌兰察布,52.8,31.0,43.5,95.3,25.0,良,黄色,无预警
2026-03-25 17:00:00,乌兰察布,52.8,31.0,43.5,95.3,25.0,良,黄色,无预警
2026-03-25 18:00:00,乌兰察布,52.8,31.0,43.6,95.3,25.0,良,黄色,无预警
2026-03-25 19:00:00,乌兰察布,52.8,31.0,43.5,95.3,25.0,良,黄色,无预警
2026-03-25 20:00:00,乌兰察布,52.8,31.0,43.5,95.3,25.0,良,黄色,无预警
2026-03-25 21:00:00,乌兰察布,52.7,31.0,43.5,95.3,25.0,良,黄色,无预警
2026-03-25 22:00:00,乌兰察布,52.7,31.0,43.5,95.3,25.0,良,黄色,无预警
2026-03-25 23:00:00,乌兰察布,52.7,31.0,43.5,95.4,25.0,良,黄色,无预警
2026-03-25 00:00:00,乌海,53.8,31.4,43.9,94.4,25.0,良,黄色,无预警
2026-03-25 01:00:00,乌海,53.8,31.3,43.9,96.0,25.0,良,黄色,无预警
2026-03-25 02:00:00,乌海,53.8,31.4,43.9,95.1,25.0,良,黄色,无预警
2026-03-25 03:00:00,乌海,53.8,31.4,43.9,95.1,25.0,良,黄色,无预警
2026-03-25 04:00:00,乌海,53.8,31.4,43.9,95.1,25.0,良,黄色,无预警
2026-03-25 05:00:00,乌海,53.8,31.4,43.9,95.1,25.0,良,黄色,无预警
2026-03-25 06:00:00,乌海,53.8,31.4,43.9,95.1,25.0,良,黄色,无预警
2026-03-25 07:00:00,乌海,53.8,31.4,43.9,95.1,25.0,良,黄色,无预警
2026-03-25 08:00:00,乌海,53.8,31.4,43.9,95.1,25.0,良,黄色,无预警
2026-03-25 09:00:00,乌海,53.8,31.4,43.9,95.1,25.1,良,黄色,无预警
2026-03-25 10:00:00,乌海,53.8,31.4,43.9,95.0,25.1,良,黄色,无预警
2026-03-25 11:00:00,乌海,53.8,31.4,43.9,95.0,25.1,良,黄色,无预警
2026-03-25 12:00:00,乌海,53.8,31.4,43.9,95.0,25.1,良,黄色,无预警
2026-03-25 13:00:00,乌海,53.8,31.4,43.9,95.0,25.1,良,黄色,无预警
2026-03-25 14:00:00,乌海,53.9,31.4,43.9,95.0,25.1,良,黄色,无预警
2026-03-25 15:00:00,乌海,53.9,31.4,43.9,95.0,25.1,良,黄色,无预警
2026-03-25 16:00:00,乌海,53.9,31.4,43.9,95.0,25.0,良,黄色,无预警
2026-03-25 17:00:00,乌海,53.9,31.4,43.9,95.0,25.0,良,黄色,无预警
2026-03-25 18:00:00,乌海,53.9,31.4,44.0,95.0,25.0,良,黄色,无预警
2026-03-25 19:00:00,乌海,53.9,31.4,43.9,95.0,25.0,良,黄色,无预警
2026-03-25 20:00:00,乌海,53.9,31.4,43.9,95.0,25.0,良,黄色,无预警
2026-03-25 21:00:00,乌海,53.9,31.4,43.9,95.0,25.0,良,黄色,无预警
2026-03-25 22:00:00,乌海,53.9,31.4,43.9,95.0,25.0,良,黄色,无预警
2026-03-25 23:00:00,乌海,53.8,31.4,43.9,95.2,25.0,良,黄色,无预警
2026-03-25 00:00:00,乌鲁木齐,49.1,29.0,40.6,94.9,24.9,优,绿色,无预警
2026-03-25 01:00:00,乌鲁木齐,49.1,29.0,40.6,94.9,25.0,优,绿色,无预警
2026-03-25 02:00:00,乌鲁木齐,49.1,29.0,40.6,94.8,25.0,优,绿色,无预警
2026-03-25 03:00:00,乌鲁木齐,49.1,29.0,40.6,94.8,25.0,优,绿色,无预警
2026-03-25 04:00:00,乌鲁木齐,49.1,29.0,40.5,94.8,25.0,优,绿色,无预警
2026-03-25 05:00:00,乌鲁木齐,49.0,29.0,40.5,94.8,25.0,优,绿色,无预警
2026-03-25 06:00:00,乌鲁木齐,49.0,29.0,40.5,94.8,25.1,优,绿色,无预警
2026-03-25 07:00:00,乌鲁木齐,49.0,29.0,40.5,94.8,25.1,优,绿色,无预警
2026-03-25 08:00:00,乌鲁木齐,49.0,29.0,40.5,94.8,25.1,优,绿色,无预警
2026-03-25 09:00:00,乌鲁木齐,49.0,29.0,40.5,94.8,25.1,优,绿色,无预警
2026-03-25 10:00:00,乌鲁木齐,49.0,29.0,40.5,94.8,25.1,优,绿色,无预警
2026-03-25 11:00:00,乌鲁木齐,49.0,28.9,40.4,94.8,25.1,优,绿色,无预警
2026-03-25 12:00:00,乌鲁木齐,49.0,28.9,40.4,94.8,25.1,优,绿色,无预警
2026-03-25 13:00:00,乌鲁木齐,49.0,28.9,40.4,94.8,25.1,优,绿色,无预警
2026-03-25 14:00:00,乌鲁木齐,49.1,28.9,40.4,94.8,25.1,优,绿色,无预警
2026-03-25 15:00:00,乌鲁木齐,49.1,28.9,40.4,94.8,25.1,优,绿色,无预警
2026-03-25 16:00:00,乌鲁木齐,49.1,28.9,40.4,94.8,25.1,优,绿色,无预警
2026-03-25 17:00:00,乌鲁木齐,49.1,28.9,40.4,94.8,25.1,优,绿色,无预警
2026-03-25 18:00:00,乌鲁木齐,49.1,29.0,40.5,94.8,25.1,优,绿色,无预警
2026-03-25 19:00:00,乌鲁木齐,49.1,28.9,40.4,94.8,25.0,优,绿色,无预警
2026-03-25 20:00:00,乌鲁木齐,49.1,28.9,40.4,94.8,25.0,优,绿色,无预警
2026-03-25 21:00:00,乌鲁木齐,49.1,28.9,40.4,94.8,25.0,优,绿色,无预警
2026-03-25 22:00:00,乌鲁木齐,49.1,28.9,40.4,94.8,25.0,优,绿色,无预警
2026-03-25 23:00:00,乌鲁木齐,49.1,28.9,40.4,95.0,25.0,优,绿色,无预警
2026-03-25 00:00:00,乐山,61.0,36.6,51.2,94.5,24.8,良,黄色,无预警
2026-03-25 01:00:00,乐山,61.0,36.6,51.1,94.6,24.8,良,黄色,无预警
2026-03-25 02:00:00,乐山,61.0,36.6,51.1,94.7,25.0,良,黄色,无预警
2026-03-25 03:00:00,乐山,61.0,36.6,51.1,94.7,25.0,良,黄色,无预警
2026-03-25 04:00:00,乐山,61.0,36.6,51.1,94.7,25.0,良,黄色,无预警
2026-03-25 05:00:00,乐山,61.0,36.6,51.1,94.7,25.0,良,黄色,无预警
2026-03-25 06:00:00,乐山,61.0,36.6,51.1,94.9,25.0,良,黄色,无预警
2026-03-25 07:00:00,乐山,61.0,36.6,51.1,94.9,25.0,良,黄色,无预警
2026-03-25 08:00:00,乐山,61.0,36.6,51.1,94.9,25.0,良,黄色,无预警
2026-03-25 09:00:00,乐山,61.0,36.6,51.1,94.9,25.1,良,黄色,无预警
2026-03-25 10:00:00,乐山,61.0,36.6,51.1,94.9,25.1,良,黄色,无预警
2026-03-25 11:00:00,乐山,61.0,36.6,51.1,94.4,25.1,良,黄色,无预警
2026-03-25 12:00:00,乐山,61.0,36.6,51.1,94.4,25.1,良,黄色,无预警
2026-03-25 13:00:00,乐山,61.0,36.6,51.1,94.4,25.1,良,黄色,无预警
2026-03-25 14:00:00,乐山,61.0,36.6,51.1,94.9,25.1,良,黄色,无预警
2026-03-25 15:00:00,乐山,61.0,36.6,51.1,94.9,25.1,良,黄色,无预警
2026-03-25 16:00:00,乐山,61.1,36.6,51.1,94.9,25.0,良,黄色,无预警
2026-03-25 17:00:00,乐山,61.1,36.6,51.1,94.9,25.0,良,黄色,无预警
2026-03-25 18:00:00,乐山,61.1,36.7,51.2,94.9,25.0,良,黄色,无预警
2026-03-25 19:00:00,乐山,61.1,36.6,51.1,94.9,25.0,良,黄色,无预警
2026-03-25 20:00:00,乐山,61.1,36.6,51.1,94.9,25.0,良,黄色,无预警
2026-03-25 21:00:00,乐山,61.0,36.6,51.1,94.9,25.0,良,黄色,无预警
2026-03-25 22:00:00,乐山,61.0,36.6,51.1,94.9,25.0,良,黄色,无预警
2026-03-25 23:00:00,乐山,61.0,36.6,51.1,95.1,25.0,良,黄色,无预警
2026-03-25 00:00:00,九江,60.9,36.4,50.8,95.6,25.0,良,黄色,无预警
2026-03-25 01:00:00,九江,60.9,36.4,50.6,95.0,24.8,良,黄色,无预警
2026-03-25 02:00:00,九江,60.9,36.4,50.5,94.9,25.0,良,黄色,无预警
2026-03-25 03:00:00,九江,60.9,36.4,50.5,94.9,25.0,良,黄色,无预警
2026-03-25 04:00:00,九江,60.9,36.4,50.5,94.9,25.0,良,黄色,无预警
2026-03-25 05:00:00,九江,60.9,36.4,50.5,94.9,25.0,良,黄色,无预警
2026-03-25 06:00:00,九江,60.9,36.4,50.5,95.1,25.0,良,黄色,无预警
2026-03-25 07:00:00,九江,60.8,36.4,50.5,95.1,25.0,良,黄色,无预警
2026-03-25 08:00:00,九江,60.8,36.4,50.5,95.1,25.0,良,黄色,无预警
2026-03-25 09:00:00,九江,60.8,36.4,50.5,95.1,25.1,良,黄色,无预警
2026-03-25 10:00:00,九江,60.8,36.4,50.5,95.1,25.1,良,黄色,无预警
2026-03-25 11:00:00,九江,60.8,36.4,50.5,94.6,25.1,良,黄色,无预警
2026-03-25 12:00:00,九江,60.8,36.4,50.5,94.6,25.1,良,黄色,无预警
2026-03-25 13:00:00,九江,60.8,36.4,50.5,94.6,25.1,良,黄色,无预警
2026-03-25 14:00:00,九江,60.9,36.4,50.5,95.1,25.1,良,黄色,无预警
2026-03-25 15:00:00,九江,60.9,36.4,50.5,95.1,25.1,良,黄色,无预警
2026-03-25 16:00:00,九江,60.9,36.4,50.5,95.1,25.0,良,黄色,无预警
2026-03-25 17:00:00,九江,60.9,36.4,50.5,95.1,25.0,良,黄色,无预警
2026-03-25 18:00:00,九江,60.9,36.4,50.6,95.1,25.0,良,黄色,无预警
2026-03-25 19:00:00,九江,60.9,36.4,50.5,95.1,25.0,良,黄色,无预警
2026-03-25 20:00:00,九江,60.9,36.4,50.5,95.1,25.0,良,黄色,无预警
2026-03-25 21:00:00,九江,60.9,36.4,50.5,95.1,25.0,良,黄色,无预警
2026-03-25 22:00:00,九江,60.9,36.4,50.5,95.1,25.0,良,黄色,无预警
2026-03-25 23:00:00,九江,60.9,36.4,50.5,95.3,25.0,良,黄色,无预警
2026-03-25 00:00:00,云浮,67.2,40.3,55.5,96.2,27.9,良,黄色,无预警
2026-03-25 01:00:00,云浮,67.2,40.2,55.3,95.9,24.9,良,黄色,无预警
2026-03-25 02:00:00,云浮,67.1,40.2,55.2,95.5,25.0,良,黄色,无预警
2026-03-25 03:00:00,云浮,67.1,40.2,55.2,95.5,25.0,良,黄色,无预警
2026-03-25 04:00:00,云浮,67.1,40.2,55.2,95.5,25.0,良,黄色,无预警
2026-03-25 05:00:00,云浮,67.1,40.2,55.2,95.0,25.0,良,黄色,无预警
2026-03-25 06:00:00,云浮,67.1,40.2,55.2,95.0,25.1,良,黄色,无预警
2026-03-25 07:00:00,云浮,67.1,40.2,55.2,95.0,25.1,良,黄色,无预警
2026-03-25 08:00:00,云浮,67.1,40.2,55.2,95.0,25.1,良,黄色,无预警
2026-03-25 09:00:00,云浮,67.1,40.2,55.2,95.0,25.2,良,黄色,无预警
2026-03-25 10:00:00,云浮,67.1,40.2,55.2,94.7,25.2,良,黄色,无预警
2026-03-25 11:00:00,云浮,67.1,40.2,55.2,94.2,25.2,良,黄色,无预警
2026-03-25 12:00:00,云浮,67.1,40.2,55.2,94.2,25.2,良,黄色,无预警
2026-03-25 13:00:00,云浮,67.1,40.2,55.2,94.2,25.2,良,黄色,无预警
2026-03-25 14:00:00,云浮,67.1,40.2,55.2,94.7,25.2,良,黄色,无预警
2026-03-25 15:00:00,云浮,67.1,40.2,55.2,94.7,25.2,良,黄色,无预警
2026-03-25 16:00:00,云浮,67.2,40.2,55.2,94.7,25.1,良,黄色,无预警
2026-03-25 17:00:00,云浮,67.2,40.2,55.2,94.7,25.1,良,黄色,无预警
2026-03-25 18:00:00,云浮,67.2,40.2,55.3,94.7,25.1,良,黄色,无预警
2026-03-25 19:00:00,云浮,67.2,40.2,55.2,94.7,25.0,良,黄色,无预警
2026-03-25 20:00:00,云浮,67.2,40.2,55.2,94.7,25.0,良,黄色,无预警
2026-03-25 21:00:00,云浮,67.1,40.2,55.2,94.7,25.0,良,黄色,无预警
2026-03-25 22:00:00,云浮,67.1,40.2,55.2,94.7,25.0,良,黄色,无预警
2026-03-25 23:00:00,云浮,67.1,40.2,55.2,94.8,25.0,良,黄色,无预警
2026-03-25 00:00:00,亳州,57.2,34.0,47.0,97.7,24.9,良,黄色,无预警
2026-03-25 01:00:00,亳州,57.1,34.0,47.1,90.3,25.0,良,黄色,无预警
2026-03-25 02:00:00,亳州,57.1,34.0,47.1,91.7,25.0,良,黄色,无预警
2026-03-25 03:00:00,亳州,57.1,34.0,47.1,91.7,25.0,良,黄色,无预警
2026-03-25 04:00:00,亳州,57.1,34.0,47.1,91.7,25.0,良,黄色,无预警
2026-03-25 05:00:00,亳州,57.1,34.0,47.1,91.7,25.0,良,黄色,无预警
2026-03-25 06:00:00,亳州,57.1,34.0,47.1,91.7,25.0,良,黄色,无预警
2026-03-25 07:00:00,亳州,57.1,34.0,47.1,91.7,25.0,良,黄色,无预警
2026-03-25 08:00:00,亳州,57.1,33.9,47.0,91.7,25.0,良,黄色,无预警
2026-03-25 09:00:00,亳州,57.1,33.9,47.0,91.7,25.1,良,黄色,无预警
2026-03-25 10:00:00,亳州,57.1,33.9,47.0,91.7,25.1,良,黄色,无预警
